packet_count,unique_dst_ports,avg_packet_size,tcp_flag,udp_flag,flow_duration,label
2,2,1,1,0,22941,1
2,2,501760,1,0,0,0
22,43,1586,1,0,0,0
1,1,2573,1,0,0,0
13,13,3034,1,0,0,0
1,1,5694,1,0,30,0
3,3,5734,1,0,0,0
6,6,710,1,0,0,0
4,4,62854,1,0,0,1
241,18,0,1,0,0,1
511,511,1032,0,0,0,1
256,8,0,1,0,0,1
1,1,87205,1,0,0,0
153,3,12165,1,0,0,0
2,2,1339,1,0,0,0
1,1,1689,1,0,0,0
9,9,8268,1,0,0,0
12,14,457,1,0,0,0
119,14,0,1,0,0,1
292,15,0,1,0,0,1
172,7,0,1,0,0,1
108,15,0,1,0,0,1
234,9,0,1,0,0,1
2,2,0,1,0,0,0
4,4,508,1,0,0,0
297,18,0,1,0,0,1
21,21,3901,1,0,0,0
131,2,0,1,0,0,1
213,19,0,1,0,0,1
2,2,10131,1,0,0,0
2,11,509,1,0,0,0
143,14,0,1,0,0,1
1,5,8,0,0,0,1
49,1,0,1,0,0,1
201,1,0,1,0,0,1
10,11,5399,1,0,0,0
124,20,0,1,0,0,1
8,8,496,1,0,0,0
179,1,0,1,0,0,1
511,511,1032,0,0,0,1
231,6,0,1,0,0,1
1,1,2639,1,0,8,0
179,5,0,1,0,0,1
9,10,1380,1,0,0,0
1,1,996,1,0,0,0
511,511,1032,0,0,0,1
111,5,0,1,0,0,1
3,16,17209,1,0,0,0
253,20,0,1,0,0,1
1,44,8,0,0,0,1
1,10,576,1,0,46,0
1,2,609,1,0,0,0
11,11,12212,1,0,0,0
177,18,0,1,0,0,1
1,1,1175,1,0,0,0
106,4,0,1,0,0,1
4,5,607,1,0,0,0
128,3,0,1,0,0,1
3,3,1447,1,0,0,0
1,1,7423,1,0,245,0
2,1,150,1,0,0,0
8,16,1137,1,0,0,0
216,215,178,0,1,0,0
1,1,251,0,1,4624,0
11,11,624,1,0,0,0
2,3,0,1,0,0,0
231,15,0,1,0,0,1
4,4,62854,1,0,0,1
4,6,84,0,1,0,0
15,15,720,1,0,0,0
4,4,1371,1,0,0,0
256,1,0,1,0,0,1
25,26,4396,1,0,0,0
268,7,0,1,0,0,1
448,448,520,0,0,0,1
1,1,714,1,0,0,0
296,20,0,1,0,0,1
2,2,251,0,1,12,0
1,1,4132,1,0,0,0
225,21,0,1,0,0,1
2,2,334,1,0,0,1
4,17,8040,1,0,0,0
4,4,927,1,0,0,0
26,63,1619,1,0,0,0
106,9,0,1,0,0,1
1,1,2644,1,0,3,0
1,2,1008,1,0,4,0
4,9,722,1,0,0,0
1,1,650,1,0,0,0
5,5,1363,1,0,0,0
14,41,2649,1,0,0,0
74,10,0,1,0,0,1
1,2,1930,1,0,1,0
392,392,1032,0,0,0,1
14,8,78,0,0,0,0
1,1,0,1,0,0,1
10,10,2550,1,0,0,0
3,3,0,1,0,0,1
244,12,0,1,0,0,1
23,23,7495,1,0,0,0
2,1,0,1,0,0,1
173,6,0,1,0,0,1
1,1,1627,1,0,0,0
136,8,0,1,0,0,1
257,14,0,1,0,0,1
1,1,18,0,0,0,1
4,1,251,0,1,0,0
10,10,1089,1,0,0,0
311,311,520,0,0,0,1
230,7,0,1,0,0,1
67,9,0,1,0,0,1
1,1,1185,1,0,0,0
1,38,1978,1,0,0,0
246,14,0,1,0,0,1
246,11,0,1,0,0,1
9,9,460,1,0,0,0
1,1,252,0,1,958,0
1,4,1501,1,0,1,0
78,7,0,1,0,0,1
1,1,151,1,0,0,0
102,2,0,1,0,0,1
133,19,0,1,0,0,1
114,9,0,1,0,0,1
1,3,2324,1,0,1,0
511,511,1032,0,0,0,1
9,9,1729,1,0,0,0
225,2,0,1,0,0,1
37,37,1090,1,0,0,0
4,4,15516,1,0,0,0
2,2,0,1,0,0,0
1,1,787,1,0,0,0
2,2,5518,1,0,0,0
1,1,1040,1,0,19,0
197,197,92,0,1,0,0
1,1,0,1,0,0,1
94,1,0,1,0,0,1
36,8,0,1,0,0,1
299,25,0,1,0,0,1
2,2,105,0,1,0,0
1,1,0,1,0,0,0
17,22,725,1,0,0,0
13,5,0,1,0,0,1
203,5,0,1,0,0,1
1,1,156,0,1,0,0
2,2,0,1,0,0,0
18,4,0,1,0,0,1
123,15,0,1,0,0,1
1,14,5882,1,0,0,0
144,7,0,1,0,0,1
3,42,2223,1,0,0,0
7,7,768,1,0,0,0
121,8,0,1,0,0,1
150,20,0,1,0,0,1
1,1,252,0,1,15496,0
13,14,4342,1,0,0,0
175,3,0,1,0,0,1
1,1,0,1,0,0,0
4,4,1615,1,0,0,0
147,22,0,1,0,0,1
3,3,14189,1,0,0,0
87,23,0,1,0,0,1
1,21,8,0,0,0,1
129,5,0,1,0,0,1
20,20,604,1,0,0,0
248,21,0,1,0,0,1
27,10,0,1,0,0,1
6,11,84,0,1,12,0
1,41,8,0,0,0,1
193,4,0,1,0,0,1
1,1,192,1,0,3,0
208,19,0,1,0,0,1
19,20,512,1,0,0,0
1,1,0,1,0,0,0
130,2,0,1,0,0,1
1,1,18,0,0,0,1
301,14,0,1,0,0,1
51,56,167,0,1,0,0
28,28,11649,1,0,0,0
282,282,121,0,1,0,0
16,16,1113,1,0,0,0
106,5,0,1,0,0,1
36,46,502,1,0,0,0
1,2,1500,1,0,1,0
132,20,0,1,0,0,1
476,476,1032,0,0,0,1
247,17,0,1,0,0,1
1,2,1091,1,0,0,0
184,11,0,1,0,0,1
67,19,0,1,0,0,1
288,288,170,0,1,0,0
134,214,84,0,1,0,0
9,9,524,1,0,0,0
1,4,2406,1,0,0,0
157,160,120,0,1,0,0
6,11,761,1,0,0,0
128,12,0,1,0,0,1
10,10,1,0,1,0,1
165,6,0,1,0,0,1
243,5,0,1,0,0,1
1,1,2600,1,0,0,0
1,2,8,0,0,0,1
124,11,0,1,0,0,1
1,4,8,0,0,0,1
6,2,0,1,0,0,1
199,198,166,0,1,0,0
3,4,119,0,1,6,0
1,2,175,0,1,0,0
11,21,3240,1,0,0,0
353,2,0,1,0,2,1
234,1,0,1,0,0,1
140,19,0,1,0,0,1
170,170,121,0,1,0,0
275,275,119,0,1,0,0
106,6,0,1,0,0,1
220,7,0,1,0,0,1
6,6,599,1,0,0,0
219,10,0,1,0,0,1
165,17,0,1,0,0,1
1,1,2542,1,0,0,0
1,1,0,1,0,0,0
5,5,751,1,0,0,0
1,1,1849,1,0,0,0
135,25,0,1,0,0,1
1,2,14087,1,0,4,0
4,4,24783,1,0,0,0
104,22,0,1,0,0,1
42,7,1,0,1,0,1
5,7,4372,1,0,0,0
1,1,1009,1,0,20,0
19,19,741,1,0,0,0
1,1,8178,1,0,0,1
16,16,532,1,0,0,0
1,1,3620,1,0,244,0
293,5,0,1,0,0,1
2,2,30,0,0,0,0
142,142,88,0,1,0,0
284,7,0,1,0,0,1
1,5,5622,1,0,0,0
5,5,1,0,1,0,1
1,42,8,0,0,0,1
3,4,607,1,0,0,0
22,10,1,0,1,0,1
135,3,0,1,0,0,1
1,1,154,1,0,0,0
238,14,0,1,0,0,1
31,31,2188,1,0,0,0
4,4,5607,1,0,0,0
2,2,37,0,0,0,1
102,1,0,1,0,0,1
22,31,709,1,0,0,0
143,5,0,1,0,0,1
1,3,1198,1,0,3,0
1,1,0,1,0,0,0
17,17,11139,1,0,0,0
236,10,0,1,0,0,1
9,23,84,0,1,0,0
2,2,8338,1,0,0,0
511,1,0,1,0,0,1
213,7,0,1,0,0,1
488,1,0,1,0,0,1
4,11,959,1,0,0,0
7,7,6005,1,0,0,0
49,2,0,1,0,0,1
2,1,1531,1,0,0,0
1,3,1480,0,0,0,1
1,1,0,1,0,0,0
1,1,18,0,0,0,1
1,36,8,0,0,0,1
18,8,0,1,0,0,1
1,1,0,1,0,0,1
6,6,4019,1,0,0,0
456,1,0,1,0,0,1
3,3,0,1,0,0,0
34,79,600,1,0,0,0
9,15,10545,1,0,0,0
245,17,0,1,0,0,1
266,9,0,1,0,0,1
37,37,528,1,0,0,0
37,37,8447,1,0,0,0
65,147,179,0,1,0,0
141,5,0,1,0,0,1
1,2,2081,1,0,2,0
1,9,8,0,0,0,1
1,1,1527,1,0,0,0
1,1,740,1,0,0,0
6,6,21106,1,0,0,0
1,2,1100,1,0,0,0
287,16,0,1,0,0,1
104,2,0,1,0,0,1
1,2,62854,1,0,0,1
111,112,118,0,1,0,0
4,2,250,0,1,300,0
78,158,189,0,1,0,0
5,5,11697,1,0,0,0
6,6,3513,1,0,0,0
1,42,8,0,0,0,1
104,1,0,1,0,0,1
21,21,628,1,0,0,0
1,1,18,0,0,0,1
263,3,0,1,0,0,1
24,24,59,1,0,0,0
25,25,2695,1,0,0,0
5,8,644,1,0,0,0
1,1,8,0,0,0,1
20,20,3034,1,0,0,0
26,26,4562,1,0,0,0
511,1,0,1,0,0,1
130,17,0,1,0,0,1
1,1,60,1,0,1,0
8,8,1894,1,0,0,0
1,1,4,1,0,0,0
0,0,0,1,0,0,1
221,1,0,1,0,0,1
2,2,1,1,0,22136,1
231,19,0,1,0,0,1
247,6,0,1,0,0,1
7,8,3414,1,0,0,0
288,19,0,1,0,0,1
41,11,78,0,0,0,0
1,1,252,0,1,0,0
5,5,7012,1,0,0,0
7,7,3294,1,0,0,0
262,14,0,1,0,0,1
16,16,10365,1,0,0,0
3,3,4241,1,0,0,0
236,10,0,1,0,0,1
284,8,0,1,0,0,1
3,5,914,1,0,0,0
12,12,10044,1,0,0,0
219,17,0,1,0,0,1
112,19,0,1,0,0,1
10,17,575,1,0,0,0
511,1,0,1,0,0,1
298,18,0,1,0,0,1
1,1,0,1,0,0,1
252,10,0,1,0,0,1
2,7,4326,1,0,0,0
13,13,59,1,0,0,0
233,18,0,1,0,0,1
2,2,383,1,0,0,0
2,1,748,1,0,0,0
1,1,1907,1,0,5,0
96,16,0,1,0,0,1
17,17,963,1,0,0,0
215,4,0,1,0,0,1
1,1,0,1,0,0,0
287,14,0,1,0,0,1
104,4,0,1,0,0,1
6,6,1480,0,0,0,1
1,2,1469,1,0,0,0
8,8,1422,1,0,0,0
35,12,0,1,0,0,1
247,19,0,1,0,0,1
1,46,8,0,0,0,1
12,12,2264,1,0,0,0
112,20,0,1,0,0,1
16,20,92,0,1,0,0
1,34,8,0,0,0,1
1,36,8,0,0,0,1
127,4,0,1,0,0,1
124,9,0,1,0,0,1
207,9,0,1,0,0,1
1,51,8,0,0,0,1
4,6,0,1,0,0,0
7,7,1538,1,0,0,0
3,17,554,1,0,0,0
1,1,1349,1,0,5,0
142,24,0,1,0,0,1
1,5,0,1,0,0,0
5,5,670,1,0,0,0
16,16,581,1,0,0,0
1,1,0,1,0,0,1
319,318,176,0,1,0,0
1,1,216,1,0,0,0
2,2,678,1,0,0,0
254,12,0,1,0,0,1
267,1,0,1,0,0,1
124,6,0,1,0,0,1
2,4,2496,1,0,0,0
238,238,112,0,1,0,0
38,38,1073,1,0,0,0
250,22,0,1,0,0,1
511,511,1032,0,0,0,1
5,5,1951,1,0,0,0
11,33,1861,1,0,0,0
297,19,0,1,0,0,1
28,32,662,1,0,0,0
2,3,175337,1,0,0,0
135,135,118,0,1,0,0
105,105,112,0,1,0,0
11,14,1163,1,0,0,0
286,19,0,1,0,0,1
1,4,33,0,1,0,0
1,1,250,0,1,10485,0
296,5,0,1,0,0,1
277,5,0,1,0,0,1
2,2,251,0,1,2304,0
139,4,0,1,0,0,1
2,21,21465,1,0,0,0
180,10,0,1,0,0,1
257,20,0,1,0,0,1
5,5,1040,1,0,0,0
142,18,0,1,0,0,1
2,2,1,1,0,21143,1
60,7,0,1,0,0,1
22,22,3775,1,0,0,0
1,2,33,0,1,0,0
38,3,0,1,0,0,1
1,2,11942,1,0,0,0
1,1,4,1,0,0,0
1,13,354,1,0,0,0
11,11,1331,1,0,0,0
13,57,3660,1,0,0,0
12,12,28,0,1,0,1
21,9,0,1,0,0,1
123,1,0,1,0,0,1
2,3,28324,1,0,0,0
31,2,0,1,0,0,1
4,4,11564,1,0,0,0
253,10,0,1,0,0,1
5,5,4309,1,0,0,0
263,11,0,1,0,0,1
230,14,0,1,0,0,1
1,1,14572,1,0,0,0
1,27,1774,1,0,0,0
13,13,2890,1,0,0,0
7,4,1087,1,0,4,0
7,1,30,0,0,0,0
287,20,0,1,0,0,1
110,1,0,1,0,0,1
168,15,0,1,0,0,1
1,1,1417,1,0,26,0
295,295,1032,0,0,0,1
1,2,1288,1,0,0,0
2,2,1,1,0,319,1
2,2,746,1,0,0,0
4,2,252,0,1,2625,0
271,13,0,1,0,0,1
202,2,0,1,0,0,1
259,11,0,1,0,0,1
172,10,0,1,0,0,1
5,1,147,0,1,0,0
13,13,1419,1,0,0,0
129,4,0,1,0,0,1
1,1,1051,1,0,0,0
16,16,744,1,0,0,0
105,8,0,1,0,0,1
8,8,10389,1,0,0,0
230,22,0,1,0,0,1
1,1,754,1,0,0,0
144,4,0,1,0,0,1
1,1,0,1,0,0,1
22,1,3775,1,0,0,0
218,298,173,0,1,0,0
115,15,0,1,0,0,1
165,10,0,1,0,0,1
1,1,0,1,0,0,1
26,54,3578,1,0,0,0
1,1,1060,1,0,25,0
1,31,8,0,0,0,1
11,11,804,1,0,0,0
264,13,0,1,0,0,1
238,1,0,1,0,0,1
137,4,0,1,0,0,1
67,147,169,0,1,0,0
17,1,1363,1,0,0,0
1,4,859,1,0,0,0
11,39,1499,1,0,0,0
150,6,0,1,0,0,1
13,7,78,0,0,0,0
6,6,814,1,0,0,0
271,14,0,1,0,0,1
1,1,3562,1,0,1,1
2,2,251,0,1,2229,0
2,2,1,1,0,21661,1
11,37,585,1,0,0,0
1,1,0,1,0,0,0
25,26,513,1,0,0,0
30,30,429,1,0,0,0
1,5,9881,1,0,0,0
4,4,769,1,0,0,0
1,2,0,1,0,0,0
1,30,8,0,0,0,1
16,17,6554,1,0,0,0
15,35,3556,1,0,0,0
11,11,1533,1,0,0,0
2,2,4899,1,0,0,0
1,3,2845,1,0,2,0
13,13,1836,1,0,0,0
260,1,0,1,0,0,1
8,8,1623,1,0,0,0
254,4,0,1,0,0,1
11,11,5857,1,0,0,0
94,174,86,0,1,0,0
18,53,2034,1,0,0,0
8,9,953,1,0,0,0
1,2,5786,1,0,0,0
135,23,0,1,0,0,1
233,4,0,1,0,0,1
238,7,0,1,0,0,1
39,8,0,1,0,0,1
2,4,165,0,1,0,0
1,1,14791,1,0,0,0
146,19,0,1,0,0,1
6,6,5330,1,0,0,0
1,2,2179,1,0,0,0
71,150,181,0,1,0,0
2,48,566,1,0,0,0
199,1,0,1,0,0,1
1,2,1772,1,0,11,0
1,1,96,0,1,0,0
6,11,524,1,0,0,0
101,6,0,1,0,0,1
19,5,1,0,1,0,1
1,2,120,0,1,0,0
10,10,3828,1,0,0,0
1,1,2730,1,0,0,0
1,2,32,0,1,0,0
147,22,0,1,0,0,1
48,12,0,1,0,0,1
1,1,12819,1,0,0,0
75,155,174,0,1,0,0
209,19,0,1,0,0,1
1,4,2048,1,0,1,0
11,11,9573,1,0,0,0
1,1,1059,1,0,5,0
385,1,0,1,0,0,1
1,5,9045,1,0,0,0
22,2,1,0,1,0,1
1,1,1266,1,0,7,0
195,1,0,1,0,0,1
143,15,0,1,0,0,1
244,4,0,1,0,0,1
19,24,577,1,0,0,0
3,22,5027,1,0,0,0
3,3,1334,1,0,0,0
21,5,0,1,0,0,1
235,11,0,1,0,0,1
3,3,1044,1,0,0,0
286,5,0,1,0,0,1
1,1,18,0,0,0,1
8,8,3567,1,0,0,0
293,19,0,1,0,0,1
142,4,0,1,0,0,1
210,9,0,1,0,0,1
147,18,0,1,0,0,1
16,34,2722,1,0,0,0
260,8,0,1,0,0,1
226,17,0,1,0,0,1
211,291,171,0,1,0,0
6,6,2056,1,0,0,0
3,3,6298,1,0,0,0
4,6,3021,1,0,0,0
217,8,0,1,0,0,1
1,2,36,0,1,0,0
5,5,5630,1,0,0,0
1,1,1,1,0,18683,1
114,12,0,1,0,0,1
5,5,4507,1,0,0,0
10,18,2423,1,0,0,0
142,9,0,1,0,0,1
1,21,8,0,0,0,1
297,8,0,1,0,0,1
142,19,0,1,0,0,1
5,5,13427,1,0,0,0
265,18,0,1,0,0,1
1,41,8,0,0,0,1
1,11,8,0,0,0,1
511,511,1032,0,0,0,1
273,3,0,1,0,0,1
1,4,0,1,0,0,0
4,4,2118,1,0,0,0
344,1,0,1,0,0,1
211,2,0,1,0,0,1
17,27,5310,1,0,0,0
122,17,0,1,0,0,1
259,2,0,1,0,0,1
282,16,0,1,0,0,1
2,3,5059,1,0,0,0
4,4,1152,1,0,0,0
1,1,1483,1,0,0,0
112,17,0,1,0,0,1
1,21,8,0,0,0,1
130,3,0,1,0,0,1
14,17,1193,1,0,0,0
126,18,0,1,0,0,1
21,101,172,0,1,0,0
74,17,0,1,0,0,1
2,2,752,1,0,0,0
3,5,1057,1,0,0,0
1,1,3658,1,0,0,1
1,37,8,0,0,0,1
11,11,1859,1,0,0,0
3,3,15377,1,0,0,0
2,3,0,1,0,0,0
4,4,62854,1,0,0,1
1,1,6511,1,0,0,0
400,1,0,1,0,0,1
149,13,0,1,0,0,1
1,1,45,1,0,26,0
201,21,0,1,0,0,1
338,338,520,0,1,0,0
129,15,0,1,0,0,1
2,2,1581,1,0,0,0
3,3,6750,1,0,0,0
1,1,0,1,0,0,0
1,2,1646,1,0,0,0
27,35,4368,1,0,0,0
4,4,3202,1,0,0,0
6,2,252,0,1,1219,0
146,7,0,1,0,0,1
283,16,0,1,0,0,1
24,24,1172,1,0,0,0
4,6,8418,1,0,0,0
1,1,246,1,0,0,1
232,14,0,1,0,0,1
2,1,2878,1,0,0,0
14,56,4945,1,0,0,0
197,17,0,1,0,0,1
1,2,12990,1,0,13,0
2,6,28587,1,0,0,0
1,2,552,1,0,0,0
220,220,120,0,1,0,0
45,45,28,0,1,0,1
2,2,30,0,0,0,0
18,6,0,1,0,0,1
23,23,3405,1,0,0,0
254,2,0,1,0,0,1
122,17,0,1,0,0,1
2,1,567,1,0,0,0
3,4,2400,1,0,0,0
1,1,8853,1,0,0,0
7,7,3517,1,0,0,0
12,2,0,1,0,0,1
200,200,520,0,0,0,1
235,6,0,1,0,0,1
252,15,0,1,0,0,1
1,23,8,0,0,0,1
206,4,0,1,0,0,1
494,494,1032,0,0,0,1
64,1,0,1,0,0,1
64,1,0,1,0,0,1
510,1,0,1,0,0,1
21,21,3468,1,0,0,0
149,19,0,1,0,0,1
143,1,0,1,0,0,1
2,2,641,1,0,0,0
1,1,2776,1,0,26,0
148,48,28,0,1,0,1
1,26,8,0,0,0,1
256,256,520,0,1,0,0
2,2,105,0,1,0,0
10,11,1404,1,0,0,0
150,150,113,0,1,0,0
284,10,0,1,0,0,1
459,459,520,0,0,0,1
366,1,0,1,0,0,1
1,1,0,1,0,4,0
97,20,0,1,0,0,1
1,1,252,0,1,2831,0
199,14,0,1,0,0,1
13,17,8384,1,0,0,0
114,20,0,1,0,0,1
1,47,8,0,0,0,1
131,3,0,1,0,0,1
242,4,0,1,0,0,1
1,1,3362,1,0,3,0
2,2,252,0,1,20,0
236,15,0,1,0,0,1
24,24,520,0,0,0,1
429,429,520,0,1,0,0
1,1,1339,1,0,0,0
14,14,6254,1,0,0,0
4,4,11312,1,0,0,0
30,30,17659,1,0,0,0
231,9,0,1,0,0,1
1,1,1194,1,0,1,0
1,1,2564,1,0,0,0
9,8,0,1,0,0,1
33,9,0,1,0,0,1
150,2,0,1,0,0,1
16,17,23249,1,0,0,0
271,6,0,1,0,0,1
373,373,1032,0,0,0,1
240,241,165,0,1,0,0
4,4,957,1,0,0,0
1,1,334,1,0,0,1
1,31,8,0,0,0,1
1,2,1376,1,0,2,0
4,1,146,0,1,0,0
221,2,0,1,0,0,1
1,1,8349,1,0,0,0
1,1,250,0,1,2275,0
255,19,0,1,0,0,1
15,18,543,1,0,0,0
511,511,1032,0,0,0,1
22,22,1215,1,0,0,0
103,1,0,1,0,0,1
96,7,0,1,0,0,1
10,10,3367,1,0,0,0
9,9,16179,1,0,0,0
19,21,1827,1,0,0,0
1,1,1558,1,0,1,0
4,4,36983,1,0,0,0
144,15,0,1,0,0,1
1,1,1181,1,0,23,0
66,146,174,0,1,0,0
1,1,3099,1,0,0,0
1,14,24937,1,0,0,0
2,2,1,1,0,39890,1
6,8,6773,1,0,0,0
4,4,710,1,0,0,0
268,5,0,1,0,0,1
509,1,0,1,0,0,1
36,59,3128,1,0,0,0
6,8,7486,1,0,0,0
3,3,6139,1,0,0,0
1,4,972,1,0,0,0
9,9,2414,1,0,0,0
2,3,5143,1,0,0,0
252,6,0,1,0,0,1
2,1,6380,1,0,6096,0
85,85,28,0,1,0,1
232,18,0,1,0,0,1
4,4,1378,1,0,0,0
254,8,0,1,0,0,1
1,2,1061,1,0,3,0
1,42,8,0,0,0,1
1,1,30,0,0,0,0
1,3,1865,1,0,1,0
18,36,1350,1,0,0,0
216,216,117,0,1,0,0
233,15,0,1,0,0,1
5,1,251,0,1,0,0
211,17,0,1,0,0,1
2,5,3393,1,0,0,0
1,1,0,1,0,0,1
34,34,2035,1,0,0,0
134,16,0,1,0,0,1
3,1,0,1,0,0,1
212,288,174,0,1,0,0
2,2,62854,1,0,0,1
67,67,6955,1,0,0,0
25,25,10535,1,0,0,0
264,264,124,0,1,0,0
2,2,201,1,0,0,0
4,1,10044,1,0,0,0
1,2,31,0,1,0,0
238,10,0,1,0,0,1
179,1,0,1,0,0,1
511,511,1032,0,0,0,1
3,3,1904,1,0,0,0
48,8,0,1,0,0,1
1,1,192,1,0,0,0
107,8,0,1,0,0,1
6,6,1436,1,0,0,0
12,12,534,1,0,0,0
6,30,618,1,0,0,0
6,7,1751,1,0,0,0
181,180,174,0,1,0,0
8,10,1395,1,0,0,0
64,18,0,1,0,0,1
19,19,4399,1,0,0,0
139,221,169,0,1,0,0
97,13,0,1,0,0,1
1,1,17,0,1,0,0
195,195,127,0,1,0,0
1,39,915,1,0,0,0
511,1,0,1,0,0,1
5,28,563,1,0,0,0
25,29,631,1,0,0,0
1,27,8,0,0,0,1
4,2,252,0,1,6375,0
135,17,0,1,0,0,1
253,19,0,1,0,0,1
121,18,0,1,0,0,1
1,1,0,1,0,0,1
20,20,1663,1,0,0,0
51,52,972,1,0,0,0
2,2,884,1,0,0,0
114,1,0,1,0,0,1
1,11,3914,1,0,0,0
1,2,34,0,1,0,0
19,8,1,0,1,0,1
1,1,12,1,0,0,0
1,1,2906,1,0,0,0
1,2,995,1,0,2,0
149,19,0,1,0,0,1
454,1,0,1,0,0,1
2,2,977,1,0,0,0
260,8,0,1,0,0,1
2,3,84,0,1,5,0
1,1,5683,1,0,33,0
283,283,1032,0,0,0,1
79,12,0,1,0,0,1
6,8,88,0,1,29,0
202,202,1032,0,0,0,1
142,14,0,1,0,0,1
511,1,0,1,0,0,1
201,7,0,1,0,0,1
8,17,1551,1,0,0,0
1,1,1295,1,0,7,0
39,1,0,1,0,0,1
2,52,3235,1,0,0,0
3,4,596,1,0,0,0
17,17,537,1,0,0,0
246,5,0,1,0,0,1
65,14,0,1,0,0,1
1,14,832,1,0,0,0
4,9,7755,1,0,0,0
233,3,0,1,0,0,1
1,3,1556,1,0,1,0
4,4,7162,1,0,0,0
5,28,2599,1,0,0,0
1,2,1406,1,0,0,0
106,2,0,1,0,0,1
16,16,1080,1,0,0,0
241,21,0,1,0,0,1
160,160,123,0,1,0,0
234,11,0,1,0,0,1
115,13,0,1,0,0,1
15,15,783,1,0,0,0
2,7,4281,1,0,0,0
126,126,520,0,1,0,0
227,6,0,1,0,0,1
294,20,0,1,0,0,1
285,4,0,1,0,0,1
3,12,27186,1,0,0,0
296,296,118,0,1,0,0
511,511,1032,0,0,0,1
110,7,0,1,0,0,1
19,1,8325,1,0,0,0
144,5,0,1,0,0,1
11,23,4221,1,0,0,0
2,2,1,0,1,0,1
1,1,96,0,1,0,0
254,19,0,1,0,0,1
252,21,0,1,0,0,1
22,22,35195,1,0,0,0
1,1,251,0,1,5260,0
270,11,0,1,0,0,1
14,14,14223,1,0,0,0
2,2,7337,1,0,0,0
189,1,0,1,0,0,1
233,14,0,1,0,0,1
1,11,2448,1,0,0,0
275,9,0,1,0,0,1
3,3,680,1,0,0,0
2,2,3904,1,0,0,0
266,5,0,1,0,0,1
278,1,0,1,0,0,1
2,2,334,1,0,0,1
115,7,0,1,0,0,1
8,8,680,1,0,0,0
206,11,0,1,0,0,1
3,3,1939,1,0,0,0
142,222,86,0,1,0,0
1,6,2566,1,0,0,0
10,1,251,0,1,0,0
26,30,567,1,0,0,0
26,52,665,1,0,0,0
36,8,0,1,0,0,1
50,50,1032,0,0,0,1
4,4,1296,1,0,0,0
66,13,0,1,0,0,1
1,1,250,0,1,0,0
1,1,0,1,0,0,1
2,2,207,0,1,0,1
115,4,0,1,0,0,1
120,15,0,1,0,0,1
511,1,0,1,0,0,1
270,14,0,1,0,0,1
1,1,215,0,1,0,1
224,13,0,1,0,0,1
1,1,3679,1,0,1,1
11,39,6106,1,0,0,0
84,164,172,0,1,0,0
2,2,62854,1,0,0,1
13,13,8964,1,0,0,0
133,213,178,0,1,0,0
1,1,1310,1,0,3,0
18,36,3622,1,0,0,0
1,7,1492,1,0,0,0
238,17,0,1,0,0,1
1,2,2559,1,0,0,0
243,12,0,1,0,0,1
238,17,0,1,0,0,1
2,2,2954,1,0,0,0
4,7,884,1,0,0,0
250,20,0,1,0,0,1
2,2,383,1,0,0,0
202,1,0,1,0,0,1
1,1,3619,1,0,1,0
18,7,0,1,0,0,1
270,6,0,1,0,0,1
237,12,0,1,0,0,1
441,441,520,0,0,0,1
1,1,1414,1,0,25,0
1,1,5610,1,0,30,0
121,5,0,1,0,0,1
264,2,0,1,0,0,1
1,2,1685,1,0,1,0
111,20,0,1,0,0,1
1,40,8,0,0,0,1
229,12,0,1,0,0,1
252,24,0,1,0,0,1
31,13,0,1,0,0,1
2,1,495,1,0,0,0
1,2,944,1,0,0,0
31,109,176,0,1,0,0
34,17,0,1,0,0,1
280,4,0,1,0,0,1
206,15,0,1,0,0,1
255,2,0,1,0,0,1
232,8,0,1,0,0,1
8,9,59,1,0,0,0
243,6,0,1,0,0,1
449,449,520,0,0,0,1
1,1,8391,1,0,0,0
257,13,0,1,0,0,1
122,12,0,1,0,0,1
13,13,1937,1,0,0,0
1,2,1415,1,0,1,0
1,49,8,0,0,0,1
198,22,0,1,0,0,1
96,1,0,1,0,0,1
92,158,88,0,1,0,0
2,2,1728,1,0,0,0
2,4,971,1,0,0,0
2,2,207,0,1,0,1
1,1,0,1,0,0,1
14,19,3454,1,0,0,0
18,18,6601,1,0,0,0
105,104,88,0,1,0,0
201,11,0,1,0,0,1
136,136,92,0,1,0,0
69,69,1032,0,0,0,1
234,15,0,1,0,0,1
1,2,8,0,0,0,1
164,20,0,1,0,0,1
1,1,0,1,0,0,1
223,10,0,1,0,0,1
285,13,0,1,0,0,1
76,156,212,0,1,0,0
18,25,1812,1,0,0,0
511,1,0,1,0,0,1
132,2,0,1,0,0,1
1,5,1056,1,0,0,0
53,8,78,0,0,0,0
208,6,0,1,0,0,1
1,1,748,1,0,0,0
2,26,1408,1,0,0,0
1,5,1427,1,0,1,0
4,4,91,0,0,0,0
1,2,2343,1,0,1,0
11,11,619,1,0,0,0
2,6,1779,1,0,0,0
146,20,0,1,0,0,1
2,2,970,1,0,0,0
1,1,10997,1,0,34,0
290,289,171,0,1,0,0
2,2,9,1,0,0,0
263,13,0,1,0,0,1
200,1,0,1,0,0,1
1,38,8,0,0,0,1
11,11,1809,1,0,0,0
3,4,4020,1,0,0,0
1,1,1160,1,0,0,0
1,1,3200,1,0,1,0
3,3,571,1,0,0,0
493,1,0,1,0,0,1
1,1,2526,1,0,0,0
299,16,0,1,0,0,1
